UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
102/06-19-048-06W5/00,DEEPER-POOLTEST,Vertical,BANFF FM,,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,458.01,395.6,PRIMARY,,,,,,,,YES,BWL,AB5,Calgary/Edmonton,,,,20180824,,,20001012,849.2,,,,,,,,,,,,,,,,,0242247,3,,,,,,,32,CLASS G NEAT,Tonnes
102/06-19-048-06W5/00,DEEPER-POOLTEST,Vertical,BANFF FM,,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,458.01,395.6,PRIMARY,,,,,,,,YES,BWL,AB5,Calgary/Edmonton,,,,20180824,,,20001012,849.2,,,,,,,,,,,,,,,,,0242247,3,,,,,,,32,LIGHT WEIGHT,Tonnes
102/06-19-048-06W5/02,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA JURASSIC O2O,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,3,,20040201,Abandoned Zone Gas,458.01,395.6,PRIMARY,,1950,1947.5,,,25074.809,JURASSIC O2O,YES,BWL,AB5,Calgary/Edmonton,0,113.84557,557.9062,20180824,88.7,18.1,20001012,849.2,445.28,4.61,0.46,127.87,0.36,1.04,81.38,22.41,,0,0,,,,,,0242247,3,0,,4026.6,142198.03,,0,32,CLASS G NEAT,Tonnes
102/06-19-048-06W5/02,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA JURASSIC O2O,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,3,,20040201,Abandoned Zone Gas,458.01,395.6,PRIMARY,,1950,1947.5,,,25074.809,JURASSIC O2O,YES,BWL,AB5,Calgary/Edmonton,0,113.84557,557.9062,20180824,88.7,18.1,20001012,849.2,445.28,4.61,0.46,127.87,0.36,1.04,81.38,22.41,,0,0,,,,,,0242247,3,0,,4026.6,142198.03,,0,32,LIGHT WEIGHT,Tonnes
100/03-28-016-19W4/00,DEVELOPMENT,Vertical,BELLY RIVER GRP,ARMADA COMMINGLED MFP9501,ARMADA,,20000508,445,0,20000511,LAYNE CHRISTENSEN COMPANY CANADA LIMITED,18,,20100401,Abandoned Gas,516.19,338.9,PRIMARY,,445,427.1,,,13512.731,MFP8501 MILK RIVER,,BWL,AB3,Calgary/Edmonton,0,237.75485,0,20191104,0,37.8,20000511,852.6,60.24,,0.88,11.51,,1.29,10.39,1.98,,0,0,,,,,,0235810,,0,,2219.3,78373.84,,0,1.4,CLASS A NEAT,Tonnes
100/03-28-016-19W4/00,DEVELOPMENT,Vertical,BELLY RIVER GRP,ARMADA COMMINGLED MFP9501,ARMADA,,20000508,445,0,20000511,LAYNE CHRISTENSEN COMPANY CANADA LIMITED,18,,20100401,Abandoned Gas,516.19,338.9,PRIMARY,,445,427.1,,,13512.731,MFP8501 MILK RIVER,,BWL,AB3,Calgary/Edmonton,0,237.75485,0,20191104,0,37.8,20000511,852.6,60.24,,0.88,11.51,,1.29,10.39,1.98,,0,0,,,,,,0235810,,0,,2219.3,78373.84,,0,7,GPSL/GPCEM/THX,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,16,CLASS C NEAT,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,13,LIGHT WEIGHT,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,11,CLASS G NEAT,Tonnes
104/05-26-040-12W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST UPPER MANNVILLE Z2Z,PROVOST,,19930428,1013,1004.14,19930501,CAYMAN VENTURES LTD.,1,,20140201,Abandoned Crude Oil,399.18,338.6,PRIMARY,,978,977,,,7119.917,UPPER MANNVILLE Z2Z,,BWL,AB4,Medicine Hat,0,49194.496,6125.0176,20160923,973.8,7821.3,19930501,734.3,0.45,4.76,499.2,0.43,0.11,0.02,4.84,0.18,,0,0,,16,12,6840,32,0157572,2,0,,163.4,5770.4165,,0,12,CLASS A NEAT,Tonnes
104/05-26-040-12W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST UPPER MANNVILLE Z2Z,PROVOST,,19930428,1013,1004.14,19930501,CAYMAN VENTURES LTD.,1,,20140201,Abandoned Crude Oil,399.18,338.6,PRIMARY,,978,977,,,7119.917,UPPER MANNVILLE Z2Z,,BWL,AB4,Medicine Hat,0,49194.496,6125.0176,20160923,973.8,7821.3,19930501,734.3,0.45,4.76,499.2,0.43,0.11,0.02,4.84,0.18,,0,0,,16,12,6840,32,0157572,2,0,,163.4,5770.4165,,0,7,GPSL/GPCEM/THX,Tonnes
104/05-26-040-12W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST UPPER MANNVILLE Z2Z,PROVOST,,19930428,1013,1004.14,19930501,CAYMAN VENTURES LTD.,1,,20140201,Abandoned Crude Oil,399.18,338.6,PRIMARY,,978,977,,,7119.917,UPPER MANNVILLE Z2Z,,BWL,AB4,Medicine Hat,0,49194.496,6125.0176,20160923,973.8,7821.3,19930501,734.3,0.45,4.76,499.2,0.43,0.11,0.02,4.84,0.18,,0,0,,16,12,6840,32,0157572,2,0,,163.4,5770.4165,,0,12.5,LIGHT WEIGHT,Tonnes
104/05-26-040-12W4/02,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST UPPER MANNVILLE Z2Z,PROVOST,,19930428,1013,1004.14,19930501,CAYMAN VENTURES LTD.,1,,20140201,Abandoned Crude Oil,399.18,338.6,PRIMARY,,978,977,,,7119.917,UPPER MANNVILLE Z2Z,,BWL,AB4,Medicine Hat,0,49194.496,6125.0176,20160923,973.8,7821.3,19930501,734.3,0.45,4.76,499.2,0.43,0.11,0.02,4.84,0.18,,0,0,,16,12,6840,32,0157572,2,0,,163.4,5770.4165,,0,7,GPSL/GPCEM/THX,Tonnes
103/06-27-040-12W4/00,DEVELOPMENT,Vertical,DEVONIAN SYSTEM,PROVOST ELLERSLIE D,PROVOST,,20091217,1026,0,20091221,ENCORE CORING & DRILLING INC.,3,,20140201,Abandoned Crude Oil,399.31,337.7,PRIMARY,,977,974,,,25470.025,ELLERSLIE D,,280,AB4,Medicine Hat,0,69340.76,24710.15,20160226,3928.6,11024.3,20091220,733,3.53,34.23,4.45,3.06,10.01,79.58,34.84,10.54,,0,0,,184,3,6464,34,0415464,1,0,,124.8,4407.2705,,0,9,CLASS C NEAT,Tonnes
100/10-01-044-13W4/02,DEEPER-POOLTEST,Vertical,DEVONIAN SYSTEM,,KILLAM NORTH,,20051201,965,0,20051206,TEMPCO DRILLING LTD,,,,Abandoned,377.2,316.5,PRIMARY,,,,,,,,YES,360,AB5,Medicine Hat,,,,20211015,,,20051204,691,,,,,,,,,,,,,,,,,0342718,2,,,,,,,14,CLASS G NEAT,Tonnes
100/10-01-044-13W4/02,DEEPER-POOLTEST,Vertical,DEVONIAN SYSTEM,,KILLAM NORTH,,20051201,965,0,20051206,TEMPCO DRILLING LTD,,,,Abandoned,377.2,316.5,PRIMARY,,,,,,,,YES,360,AB5,Medicine Hat,,,,20211015,,,20051204,691,,,,,,,,,,,,,,,,,0342718,2,,,,,,,21.5,GPSL/GPCEM/THX,Tonnes
100/08-02-096-01W6/00,OUTPOST,Vertical,PEKISKO FM,,HOTCHKISS,,20010131,683.5,0,20010205,PRECISION DRILLING CORPORATION,,,,Abandoned,594.94,31.6,PRIMARY,,,,,,,,,140,AB7,High Level,,,,20110111,,,20010203,622.6,,,,,,,,,,,,,,,,,0249443,,,,,,,,10,CLASS G NEAT,Tonnes
100/08-02-096-01W6/00,OUTPOST,Vertical,PEKISKO FM,,HOTCHKISS,,20010131,683.5,0,20010205,PRECISION DRILLING CORPORATION,,,,Abandoned,594.94,31.6,PRIMARY,,,,,,,,,140,AB7,High Level,,,,20110111,,,20010203,622.6,,,,,,,,,,,,,,,,,0249443,,,,,,,,14,GPSL/GPCEM/THX,Tonnes
100/14-15-097-22W5/00,NEW POOL WILDCAT,Vertical,BANFF FM,,UNDEFINED,,20010123,683,0,20010127,PRECISION DRILLING CORPORATION,,,,Abandoned,464.12,213.4,PRIMARY,,,,,,,,,140,AB7,High Level,,,,20170321,,,20010125,673.6,,,,,,,,,,,,,,,,,0248404,,,,,,,,9.9,CLASS G NEAT,Tonnes
1F1/10-30-037-04W4/00,OTHER,Vertical,BELLY RIVER GRP,,PROVOST,SOURCE,19951128,230.1,0,19951220,,34,,20001001,Abandoned Water Source,364.5,-364.5,PRIMARY,,230.1,195.7,,,0,,,BWL,AB4,Medicine Hat,0,408536.4,0,20190220,0,64952.1,19951220,660.8,,,,,,131.13,0,0,,0,0,,,,,,0182211,,0,,0,0,,0,5,CLASS G NEAT,Tonnes
100/08-02-047-06W4/00,OUTPOST,Vertical,MANNVILLE GRP,,WILDMERE,,19990818,710,0,19990821,TRI-CITY DRILLING INC.,,,,Abandoned,486.6,193.9,PRIMARY,,,,,,,,,BWL,AB4,Medicine Hat,,,,20211014,,,19990820,676,,,,,,,,,,,,,,,,,0224770,2,,,,,,,16,CLASS A NEAT,Tonnes
100/08-02-047-06W4/00,OUTPOST,Vertical,MANNVILLE GRP,,WILDMERE,,19990818,710,0,19990821,TRI-CITY DRILLING INC.,,,,Abandoned,486.6,193.9,PRIMARY,,,,,,,,,BWL,AB4,Medicine Hat,,,,20211014,,,19990820,676,,,,,,,,,,,,,,,,,0224770,2,,,,,,,25,GPSL/GPCEM/THX,Tonnes
100/01-14-004-05W4/00,DEVELOPMENT,Vertical,SUNBURST SD,MANYBERRIES SUNBURST II,MANYBERRIES,,19960130,1110,0,19960203,ARTISAN CORPORATION,8,,20100401,Abandoned Crude Oil,482.5,502,PRIMARY,Waterflood,1069.5,1062,,,55065.656,SUNBURST II,YES,BWL,AB3,Medicine Hat,0,72898.91,42978.906,20180703,6833.1,11590,19960202,980.5,50.71,28.3,3.37,3.03,2.93,24.8,37.04,3.45,,0,0,,120,3,6449,35,0185054,3,0,,1985.1,70103.15,,0,12.5,CLASS A NEAT,Tonnes
100/01-14-004-05W4/00,DEVELOPMENT,Vertical,SUNBURST SD,MANYBERRIES SUNBURST II,MANYBERRIES,,19960130,1110,0,19960203,ARTISAN CORPORATION,8,,20100401,Abandoned Crude Oil,482.5,502,PRIMARY,Waterflood,1069.5,1062,,,55065.656,SUNBURST II,YES,BWL,AB3,Medicine Hat,0,72898.91,42978.906,20180703,6833.1,11590,19960202,980.5,50.71,28.3,3.37,3.03,2.93,24.8,37.04,3.45,,0,0,,120,3,6449,35,0185054,3,0,,1985.1,70103.15,,0,24,1:1:2 POZ,Tonnes
100/01-14-004-05W4/00,DEVELOPMENT,Vertical,SUNBURST SD,MANYBERRIES SUNBURST II,MANYBERRIES,,19960130,1110,0,19960203,ARTISAN CORPORATION,8,,20100401,Abandoned Crude Oil,482.5,502,PRIMARY,Waterflood,1069.5,1062,,,55065.656,SUNBURST II,YES,BWL,AB3,Medicine Hat,0,72898.91,42978.906,20180703,6833.1,11590,19960202,980.5,50.71,28.3,3.37,3.03,2.93,24.8,37.04,3.45,,0,0,,120,3,6449,35,0185054,3,0,,1985.1,70103.15,,0,5,CLASS G NEAT,Tonnes
100/11-01-038-04W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,,PROVOST,,19970520,895,876.79,19970525,AKITA DRILLING LTD,,,,Abandoned,372.59,333.2,PRIMARY,,,,,,,,,BWL,AB4,Medicine Hat,,,,19970531,,,19970524,701.5,,,,,,,,,,,,,,,,,0201408,,,,,,,,12,CLASS A NEAT,Tonnes
102/04-28-050-18W4/00,DEVELOPMENT,Vertical,BELLY RIVER GRP,BEAVERHILL LAKE BELLY RIVER B,BEAVERHILL LAKE,,19950116,279.6,0,19950118,MID-WEST DRILLING LTD,3,,19950501,Abandoned Gas,332.98,347.4,PRIMARY,,279.6,276.3,,,4793.6616,BELLY RIVER B,,BWL,AB5,Calgary/Edmonton,0,0,0,20021008,0,0,19950118,680.4,489.74,,,79.96,,,84.44,13.79,,0,0,,,,,,0174315,,0,,787.3,27803.236,,0,8,CLASS G NEAT,Tonnes
100/02-32-054-05W5/00,DEEPER-POOLTEST,Vertical,NORDEGG MBR,,UNDEFINED,,20000909,1526,0,20000920,K. & S. OILFIELD SERVICING LTD.,,,,Abandoned,-10.25,790.2,PRIMARY,,,,,,,,,BWL,AB5,Calgary/Edmonton,,,,20001003,,,20000917,777,,,,,,,,,,,,,,,,,0241024,,,,,,,,15.9,CLASS A NEAT,Cubic metres
100/05-04-038-02W4/00,DEEPER-POOLTEST,Vertical,WOODBEND GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20060704,841,0,20060707,AMMONITE ENERGY LTD.,99,,20150201,Abandoned Gas,420.3,260.9,PRIMARY,,754,655.5,,,15773.718,BELLY RIVER DD,YES,360,AB4,Medicine Hat,0,2912.8113,83.65448,20190115,13.3,463.1,20060707,677.3,75.39,1.3,21.35,16.99,0.9,7.64,14.3,3.83,,0,0,,,2,,,0359291,3,0,,2576.9,91002.37,,0,10,CLASS G NEAT,Tonnes
100/05-04-038-02W4/00,DEEPER-POOLTEST,Vertical,WOODBEND GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20060704,841,0,20060707,AMMONITE ENERGY LTD.,99,,20150201,Abandoned Gas,420.3,260.9,PRIMARY,,754,655.5,,,15773.718,BELLY RIVER DD,YES,360,AB4,Medicine Hat,0,2912.8113,83.65448,20190115,13.3,463.1,20060707,677.3,75.39,1.3,21.35,16.99,0.9,7.64,14.3,3.83,,0,0,,,2,,,0359291,3,0,,2576.9,91002.37,,0,12,CLASS G NEAT,Tonnes
102/10-09-031-18W4/00,DEVELOPMENT,Vertical,2490,,MICHICHI,,20070623,1367,0,20070628,PRECISION DRILLING CORPORATION,,,,Abandoned,467,418.7,PRIMARY,,,,,,,,,140,AB3,Calgary/Edmonton,,,,20070628,,,20070626,881.3,,,,,,,,,,,,,,,,,0376456,,,,,,,,11.7,LIGHT WEIGHT,Tonnes
103/08-14-040-03W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST LLOYDMINSTER H,PROVOST,,19970208,877,836.75,19970212,SATURN DRILLING INC.,2,,19980601,Abandoned Crude Oil,390.9,312.1,PRIMARY,,833,831,,,7212.9595,LLOYDMINSTER H,,BWL,AB4,Medicine Hat,0,14770.991,7187.9956,20210925,1142.8,2348.4,19970211,698.8,0.48,23.18,3.89,0.27,12.34,38.8,23.26,12.39,,0,0,,32,2,5185,28,0196741,1,0,,4.1,144.79013,,0,13.5,CLASS G NEAT,Tonnes
103/08-14-040-03W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST LLOYDMINSTER H,PROVOST,,19970208,877,836.75,19970212,SATURN DRILLING INC.,2,,19980601,Abandoned Crude Oil,390.9,312.1,PRIMARY,,833,831,,,7212.9595,LLOYDMINSTER H,,BWL,AB4,Medicine Hat,0,14770.991,7187.9956,20210925,1142.8,2348.4,19970211,698.8,0.48,23.18,3.89,0.27,12.34,38.8,23.26,12.39,,0,0,,32,2,5185,28,0196741,1,0,,4.1,144.79013,,0,20,GPSL/GPCEM/THX,Tonnes
103/08-14-040-03W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST LLOYDMINSTER H,PROVOST,,19970208,877,836.75,19970212,SATURN DRILLING INC.,2,,19980601,Abandoned Crude Oil,390.9,312.1,PRIMARY,,833,831,,,7212.9595,LLOYDMINSTER H,,BWL,AB4,Medicine Hat,0,14770.991,7187.9956,20210925,1142.8,2348.4,19970211,698.8,0.48,23.18,3.89,0.27,12.34,38.8,23.26,12.39,,0,0,,32,2,5185,28,0196741,1,0,,4.1,144.79013,,0,9.6,GPSL/GPCEM/THX,Tonnes
100/12-09-054-08W5/00,NEW POOL WILDCAT,Vertical,BANFF FM,,UNDEFINED,,20021207,1775,0,20021223,ENSIGN DRILLING INC.,,,,Abandoned,-177.59,968,PRIMARY,,,,,,,,,360,AB5,Drayton Valley/Grande Prairie,,,,20070916,,,20021214,786.3,,,,,,,,,,,,,,,,,0277023,,,,,,,,9,CLASS G NEAT,Cubic metres
100/01-35-034-08W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE ZZ,PROVOST,,19930607,1071,0,19930613,SEDCO DRILLING,2,,19940401,Abandoned Crude Oil,361.8,414.7,PRIMARY,,1051,1049,,,2872.4038,ELLERSLIE ZZ,,BWL,AB3,Medicine Hat,0,10093.889,2772.5486,20180815,440.8,1604.8,19930610,773,6.26,27.49,51.48,2.29,4.97,25.53,28.57,5.36,,0,0,,4,2,6175,33,0158776,1,0,,16.4,579.1605,,0,11.5,CLASS G NEAT,Tonnes
100/01-35-034-08W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE ZZ,PROVOST,,19930607,1071,0,19930613,SEDCO DRILLING,2,,19940401,Abandoned Crude Oil,361.8,414.7,PRIMARY,,1051,1049,,,2872.4038,ELLERSLIE ZZ,,BWL,AB3,Medicine Hat,0,10093.889,2772.5486,20180815,440.8,1604.8,19930610,773,6.26,27.49,51.48,2.29,4.97,25.53,28.57,5.36,,0,0,,4,2,6175,33,0158776,1,0,,16.4,579.1605,,0,23,1:1:2 POZ,Cubic metres
100/01-35-034-08W4/00,DEVELOPMENT,Vertical,MANNVILLE GRP,PROVOST ELLERSLIE ZZ,PROVOST,,19930607,1071,0,19930613,SEDCO DRILLING,2,,19940401,Abandoned Crude Oil,361.8,414.7,PRIMARY,,1051,1049,,,2872.4038,ELLERSLIE ZZ,,BWL,AB3,Medicine Hat,0,10093.889,2772.5486,20180815,440.8,1604.8,19930610,773,6.26,27.49,51.48,2.29,4.97,25.53,28.57,5.36,,0,0,,4,2,6175,33,0158776,1,0,,16.4,579.1605,,0,5.7,GPSL/GPCEM/THX,Cubic metres
103/03-22-038-03W4/02,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST GENERAL PETROLEUM E,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20090401,Abandoned Crude Oil,381,313.8,PRIMARY,,790,786,,,2319.7092,GENERAL PETROLEUM E,YES,BWL,AB4,Medicine Hat,0,55205.668,873.02576,20171128,138.8,8777,19971101,691.1,8.83,2.8,68.95,60.87,2.26,184.15,4.32,12.75,,0,0,,32,4,3353,25,0207383,3,0,,237.6,8390.765,,0,12,CLASS G NEAT,Tonnes
103/03-22-038-03W4/02,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST GENERAL PETROLEUM E,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20090401,Abandoned Crude Oil,381,313.8,PRIMARY,,790,786,,,2319.7092,GENERAL PETROLEUM E,YES,BWL,AB4,Medicine Hat,0,55205.668,873.02576,20171128,138.8,8777,19971101,691.1,8.83,2.8,68.95,60.87,2.26,184.15,4.32,12.75,,0,0,,32,4,3353,25,0207383,3,0,,237.6,8390.765,,0,18,GPSL/GPCEM/THX,Tonnes
103/03-22-038-03W4/02,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST GENERAL PETROLEUM E,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20090401,Abandoned Crude Oil,381,313.8,PRIMARY,,790,786,,,2319.7092,GENERAL PETROLEUM E,YES,BWL,AB4,Medicine Hat,0,55205.668,873.02576,20171128,138.8,8777,19971101,691.1,8.83,2.8,68.95,60.87,2.26,184.15,4.32,12.75,,0,0,,32,4,3353,25,0207383,3,0,,237.6,8390.765,,0,5,GPSL/GPCEM/THX,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,13,CLASS G NEAT,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,12.8,G + 4 PC GEL,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,9,CLASS G NEAT,Tonnes
100/16-12-077-22W5/00,NEW POOL WILDCAT,Deviated,PRECAMBRIAN SYSTEM,,GIROUXVILLE EAST,,20020723,2462,2461.36,20020807,NABORS DRILLING LIMITED,,,,Abandoned,227.4,354,PRIMARY,,,,,,,,,280,AB7,Drayton Valley/Grande Prairie,,,,20021114,,,20020804,576.9,,,,,,,,,,,,,,,,,0271738,,,,,,,,29.5,CLASS G NEAT,Tonnes
100/12-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20111102,1123,804.76,20111107,TECHNICOIL CORPORATION,264,,20141101,Abandoned Crude Oil,389.3,281.5,PRIMARY,,1123,858.9,,,9059.452,CUMMINGS H2H,,360,AB4,Medicine Hat,0,580338.8,8876.181,20191031,1411.2,92266.5,20111106,666.6,1.04,33.91,171.04,0.23,0.15,12.12,34.09,0.19,,0,0,,30,5,5654,28,0438234,,0,,30.1,1062.9714,,0,14.9,CLASS G NEAT,Tonnes
100/12-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20111102,1123,804.76,20111107,TECHNICOIL CORPORATION,264,,20141101,Abandoned Crude Oil,389.3,281.5,PRIMARY,,1123,858.9,,,9059.452,CUMMINGS H2H,,360,AB4,Medicine Hat,0,580338.8,8876.181,20191031,1411.2,92266.5,20111106,666.6,1.04,33.91,171.04,0.23,0.15,12.12,34.09,0.19,,0,0,,30,5,5654,28,0438234,,0,,30.1,1062.9714,,0,23,GPSL/GPCEM/THX,Tonnes
100/12-02-040-04W4/00,DEVELOPMENT,Horizontal,DINA MBR,PROVOST COMMINGLED POOL 025,PROVOST,,20111102,1123,804.76,20111107,TECHNICOIL CORPORATION,264,,20141101,Abandoned Crude Oil,389.3,281.5,PRIMARY,,1123,858.9,,,9059.452,CUMMINGS H2H,,360,AB4,Medicine Hat,0,580338.8,8876.181,20191031,1411.2,92266.5,20111106,666.6,1.04,33.91,171.04,0.23,0.15,12.12,34.09,0.19,,0,0,,30,5,5654,28,0438234,,0,,30.1,1062.9714,,0,0,SLOTTED LINER,
100/04-07-040-04W4/02,DEVELOPMENT,Vertical,GLAUCONITIC SS,PROVOST COLONY I2I,PROVOST,,20050606,806,0,20050608,PANTERRA ENERGY CORP. LTD.,2,,20100901,Abandoned Gas,380.1,300.8,PRIMARY,,699,697,,,36498.316,COLONY I2I,YES,140,AB4,Medicine Hat,0,22865.35,0,20190730,0,3635.3,20050607,676.7,155.26,,6.76,16.74,,5.4,26.77,2.89,,0,0,,,,,,0331429,2,0,,5994.4,211690.23,,0,6.5,CLASS G NEAT,Tonnes
100/04-07-040-04W4/02,DEVELOPMENT,Vertical,GLAUCONITIC SS,PROVOST COLONY I2I,PROVOST,,20050606,806,0,20050608,PANTERRA ENERGY CORP. LTD.,2,,20100901,Abandoned Gas,380.1,300.8,PRIMARY,,699,697,,,36498.316,COLONY I2I,YES,140,AB4,Medicine Hat,0,22865.35,0,20190730,0,3635.3,20050607,676.7,155.26,,6.76,16.74,,5.4,26.77,2.89,,0,0,,,,,,0331429,2,0,,5994.4,211690.23,,0,11,CLASS G NEAT,Tonnes
102/06-19-048-06W5/03,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA GLAUCONITIC JJJ,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,4,,20100701,Abandoned Gas,458.01,395.6,PRIMARY,,1889,1885,,,76433.03,GLAUCONITIC JJJ,YES,BWL,AB5,Calgary/Edmonton,0,369.84088,1044.7375,20180824,166.1,58.8,20001012,849.2,468.99,2.04,3.98,190.78,1.38,11.93,82.9,34.27,,0,0,,,,,,0242247,3,0,,12381.6,437252.06,,0,32,CLASS G NEAT,Tonnes
