UWI,Lahee Classification,Well Trajectory,Projected Formation,Producing Formation,Field,Type,Spud Date,Total Well Depth (mKB),True Vertical Depth (m TVD),Rig Release Date,Drilling Contractor Name,Completion Length (m),Last Injection Date,Last Production Date,Full Status,Base Of Groundwater Protection Elev. (m above sea level),Base Of Groundwater Protection Depth (mKB),Recovery Mechanism,Scheme Sub Type,Completion Bottom (mKB),Completion Top (mKB),Deepest Form. Depth (mKB),Deepest Form. Name,Cum. BOE (bbl),Geological Formation,Fractured Well Flag,EDCT,PSAC Area Code,LLR Abandonment Area,Cum. Gas Injection - E3M3 (e3m3),Cum. Water Production (bbl),Cum. Oil Production (bbl),Surface Aband. Date,Cum. Oil Production (m3),Cum. Water Production (m3),Final Drill Date,Ground Elevation (m above sea level),Initial 3Mth Prod. Gas (Mcf/d),Initial 3Mth Prod. Oil (BBL/d),Initial 3Mth Prod. Water (BBL/d),Last 3Mth Prod. Gas (Mcf/d),Last 3Mth Prod. Oil (BBL/d),Last 3Mth Prod. Water (BBL/d),Initial 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. BOE (BOE/d),Last 3Mth Prod. Condensate (BBL/d),Cum. Condensate Production (bbl),Cum. Water Injection - M3 (m3),Cum. Co2 Injection (e3m3),Oil Pool  Area Pool Ha (ha),Oil Pool Average Pay Thickness (m),Oil Pool Initial Pressure (kpa),Oil Pool Temperature (ºC),Licence,Perforation Count,Cum. Condensate Production (m3),Cum. CO2 Injection (mcf),Cum. Gas Production (e3m3),Cum. Gas Production (mcf),Initial 3Mth Prod. Condensate (BBL/d),Cum. Water Injection - BBL (bbl),Cement Amount,Cement Type,Cement Unit
104/16-31-044-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970813,917,828.93,19970821,PRECISION DRILLING CORPORATION,2,,20120801,Abandoned Crude Oil,428.7,273.3,PRIMARY,Waterflood,849,847,,,11205.88,SPARKY I,YES,BWL,AB4,Medicine Hat,0,574091.8,9871.2295,20190508,1569.4,91273.3,19970820,695.7,1.81,3.65,78.19,0.69,0.38,151.89,3.96,0.5,,0,0,,140,2,5262,30,0204922,1,0,,219.2,7740.975,,0,17,GPSL/GPCEM/THX,Tonnes
104/16-31-044-11W4/00,DEVELOPMENT,Deviated,CUMMINGS MBR,VIKING-KINSELLA SPARKY I,VIKING-KINSELLA,,19970813,917,828.93,19970821,PRECISION DRILLING CORPORATION,2,,20120801,Abandoned Crude Oil,428.7,273.3,PRIMARY,Waterflood,849,847,,,11205.88,SPARKY I,YES,BWL,AB4,Medicine Hat,0,574091.8,9871.2295,20190508,1569.4,91273.3,19970820,695.7,1.81,3.65,78.19,0.69,0.38,151.89,3.96,0.5,,0,0,,140,2,5262,30,0204922,1,0,,219.2,7740.975,,0,6,GPSL/GPCEM/THX,Tonnes
100/16-32-008-12W4/03,OUTPOST,Vertical,SECOND WHITE SPECKS,,CHERRY,,20060104,598,0,20060105,AKITA DRILLING LTD,,,,Abandoned Zone,508.79,315.5,PRIMARY,,,,,,,,YES,140,AB3,Medicine Hat,,,,20190403,,,20060104,820.6,,,,,,,,,,,,,,,,,0345922,18,,,,,,,8.5,GPSL/GPCEM/THX,Tonnes
100/01-28-004-09W4/00,DEVELOPMENT,Vertical,BOW ISLAND SD,PENDANT D'OREILLE COMMINGLED MFP9517,PENDANT D'OREILLE,,20060602,692,0,20060604,TRAILBLAZER DRILLING CORP.,293,,20101201,Abandoned Gas,580.7,329.9,PRIMARY,,652,359,,,2616.3298,MILK RIVER A,YES,140,AB3,Medicine Hat,0,0,0,20140915,0,0,20060603,906.6,23.59,,,4.22,,,4.07,0.73,,0,0,,,,,,0356733,3,0,,429.7,15174.712,,0,5,CLASS A NEAT,Cubic metres
100/01-28-004-09W4/00,DEVELOPMENT,Vertical,BOW ISLAND SD,PENDANT D'OREILLE COMMINGLED MFP9517,PENDANT D'OREILLE,,20060602,692,0,20060604,TRAILBLAZER DRILLING CORP.,293,,20101201,Abandoned Gas,580.7,329.9,PRIMARY,,652,359,,,2616.3298,MILK RIVER A,YES,140,AB3,Medicine Hat,0,0,0,20140915,0,0,20060603,906.6,23.59,,,4.22,,,4.07,0.73,,0,0,,,,,,0356733,3,0,,429.7,15174.712,,0,9,CLASS G NEAT,Cubic metres
100/14-34-008-12W4/00,DEVELOPMENT,Vertical,SECOND WHITE SPECKS,CHERRY MFP8541 2WS,CHERRY,,20060902,608.5,0,20060903,TECHNICOIL CORPORATION,4,,20180801,Abandoned Gas,505.9,318.9,PRIMARY,,544,540,,,19492.479,MFP8541 2WS,YES,140,AB3,Medicine Hat,0,182.40451,0,20190404,0,29,20060902,820.6,167.49,,0.23,7.79,,0.03,28.88,1.34,,0,0,,,,,,0362052,1,0,,3201.4,113056.375,,0,2,CLASS G NEAT,Tonnes
100/14-34-008-12W4/00,DEVELOPMENT,Vertical,SECOND WHITE SPECKS,CHERRY MFP8541 2WS,CHERRY,,20060902,608.5,0,20060903,TECHNICOIL CORPORATION,4,,20180801,Abandoned Gas,505.9,318.9,PRIMARY,,544,540,,,19492.479,MFP8541 2WS,YES,140,AB3,Medicine Hat,0,182.40451,0,20190404,0,29,20060902,820.6,167.49,,0.23,7.79,,0.03,28.88,1.34,,0,0,,,,,,0362052,1,0,,3201.4,113056.375,,0,7.5,CLASS G NEAT,Tonnes
100/06-36-037-02W4/02,NEW POOL WILDCAT,Vertical,2490,,PROVOST,,20061203,832.7,0,20061205,TECHNICOIL CORPORATION,2,,20071101,Abandoned Zone Gas,449.4,236.5,PRIMARY,,721.5,719.5,,,2966.4321,,,140,AB4,Medicine Hat,0,0,0,20190115,0,0,20061205,681.8,117.71,,,49.09,,,20.29,8.46,,0,0,,,,,,0367013,4,0,,487.2,17205.305,,0,13,CLASS A NEAT,Tonnes
105/13-30-038-16W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,HALKIRK GLAUCONITIC F,HALKIRK,,20020926,1274,1264.65,20021002,PRECISION DRILLING CORPORATION,12,,20160601,Abandoned Crude Oil,471,337.9,WATER FLOOD,Waterflood,1210.5,1198.5,,,42316.883,GLAUCONITIC F,YES,140,AB5,Calgary/Edmonton,0,235717.58,31774.236,20190309,5051.7,37476.1,20020930,805,63.42,51.96,25.74,4.93,1.73,58.96,62.89,2.58,,0,0,,32,7,5584,48,0273687,5,0,,1731.5,61147.344,,0,18,CLASS G NEAT,Tonnes
105/13-30-038-16W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,HALKIRK GLAUCONITIC F,HALKIRK,,20020926,1274,1264.65,20021002,PRECISION DRILLING CORPORATION,12,,20160601,Abandoned Crude Oil,471,337.9,WATER FLOOD,Waterflood,1210.5,1198.5,,,42316.883,GLAUCONITIC F,YES,140,AB5,Calgary/Edmonton,0,235717.58,31774.236,20190309,5051.7,37476.1,20020930,805,63.42,51.96,25.74,4.93,1.73,58.96,62.89,2.58,,0,0,,32,7,5584,48,0273687,5,0,,1731.5,61147.344,,0,30,LIGHT WEIGHT,Tonnes
102/16-35-049-11W4/00,DEVELOPMENT,Vertical,SPARKY MBR,BIRCH UPPER MANNVILLE DDD,BIRCH,,20010915,669.1,0,20010918,TEMPCO DRILLING COMPANY INC.,7,,20140401,Abandoned Gas,434,251.1,PRIMARY,,669.1,662.5,,,42079.86,UPPER MANNVILLE DDD,,140,AB4,Medicine Hat,0,2177.5325,0,20141210,0,346.2,20011005,682.2,396.86,,0.36,21.86,,0.5,68.42,3.77,,0,0,,,,,,0259353,2,0,,6911.1,244063.19,,0,7.6,CLASS G NEAT,Tonnes
102/16-35-049-11W4/00,DEVELOPMENT,Vertical,SPARKY MBR,BIRCH UPPER MANNVILLE DDD,BIRCH,,20010915,669.1,0,20010918,TEMPCO DRILLING COMPANY INC.,7,,20140401,Abandoned Gas,434,251.1,PRIMARY,,669.1,662.5,,,42079.86,UPPER MANNVILLE DDD,,140,AB4,Medicine Hat,0,2177.5325,0,20141210,0,346.2,20011005,682.2,396.86,,0.36,21.86,,0.5,68.42,3.77,,0,0,,,,,,0259353,2,0,,6911.1,244063.19,,0,11,GPSL/GPCEM/THX,Tonnes
1F1/10-30-037-04W4/00,OTHER,Vertical,BELLY RIVER GRP,,PROVOST,SOURCE,19951128,230.1,0,19951220,,34,,20001001,Abandoned Water Source,364.5,-364.5,PRIMARY,,230.1,195.7,,,0,,,BWL,AB4,Medicine Hat,0,408536.4,0,20190220,0,64952.1,19951220,660.8,,,,,,131.13,0,0,,0,0,,,,,,0182211,,0,,0,0,,0,5,CLASS G NEAT,Tonnes
100/13-20-034-09W4/00,DEVELOPMENT,Vertical,LEA PARK FM,,PROVOST,,20030525,432,0,20030527,55042 ALBERTA LTD.,11,,20061101,Abandoned Gas,361.8,416.1,PRIMARY,,162,151,,,599.7405,,,140,AB3,Medicine Hat,0,15.724527,0,20190116,0,2.5,20030526,775.6,18.41,,1.35,3.8,,0.52,3.17,0.66,,0,0,,,,,,0284837,2,0,,98.5,3478.4946,,0,5,CLASS C NEAT,Tonnes
100/13-20-034-09W4/00,DEVELOPMENT,Vertical,LEA PARK FM,,PROVOST,,20030525,432,0,20030527,55042 ALBERTA LTD.,11,,20061101,Abandoned Gas,361.8,416.1,PRIMARY,,162,151,,,599.7405,,,140,AB3,Medicine Hat,0,15.724527,0,20190116,0,2.5,20030526,775.6,18.41,,1.35,3.8,,0.52,3.17,0.66,,0,0,,,,,,0284837,2,0,,98.5,3478.4946,,0,8.5,GPSL/GPCEM/THX,Tonnes
102/04-28-050-18W4/00,DEVELOPMENT,Vertical,BELLY RIVER GRP,BEAVERHILL LAKE BELLY RIVER B,BEAVERHILL LAKE,,19950116,279.6,0,19950118,MID-WEST DRILLING LTD,3,,19950501,Abandoned Gas,332.98,347.4,PRIMARY,,279.6,276.3,,,4793.6616,BELLY RIVER B,,BWL,AB5,Calgary/Edmonton,0,0,0,20021008,0,0,19950118,680.4,489.74,,,79.96,,,84.44,13.79,,0,0,,,,,,0174315,,0,,787.3,27803.236,,0,8,CLASS G NEAT,Tonnes
100/05-04-038-02W4/00,DEEPER-POOLTEST,Vertical,WOODBEND GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20060704,841,0,20060707,AMMONITE ENERGY LTD.,99,,20150201,Abandoned Gas,420.3,260.9,PRIMARY,,754,655.5,,,15773.718,BELLY RIVER DD,YES,360,AB4,Medicine Hat,0,2912.8113,83.65448,20190115,13.3,463.1,20060707,677.3,75.39,1.3,21.35,16.99,0.9,7.64,14.3,3.83,,0,0,,,2,,,0359291,3,0,,2576.9,91002.37,,0,10,CLASS G NEAT,Tonnes
100/05-04-038-02W4/00,DEEPER-POOLTEST,Vertical,WOODBEND GRP,PROVOST COMMINGLED MFP9515,PROVOST,,20060704,841,0,20060707,AMMONITE ENERGY LTD.,99,,20150201,Abandoned Gas,420.3,260.9,PRIMARY,,754,655.5,,,15773.718,BELLY RIVER DD,YES,360,AB4,Medicine Hat,0,2912.8113,83.65448,20190115,13.3,463.1,20060707,677.3,75.39,1.3,21.35,16.99,0.9,7.64,14.3,3.83,,0,0,,,2,,,0359291,3,0,,2576.9,91002.37,,0,12,CLASS G NEAT,Tonnes
103/03-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20021201,Abandoned Zone Crude Oil,381,313.8,PRIMARY,,833.5,829.7,,,18100.541,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,572896.75,17330.316,20171128,2755.3,91083.3,19971101,691.1,1.37,40.67,85.29,1.38,3.99,271.22,40.91,4.23,,0,0,,553,5,5955,28,0207383,3,0,,126.5,4467.305,,0,12,CLASS G NEAT,Tonnes
103/03-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20021201,Abandoned Zone Crude Oil,381,313.8,PRIMARY,,833.5,829.7,,,18100.541,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,572896.75,17330.316,20171128,2755.3,91083.3,19971101,691.1,1.37,40.67,85.29,1.38,3.99,271.22,40.91,4.23,,0,0,,553,5,5955,28,0207383,3,0,,126.5,4467.305,,0,18,GPSL/GPCEM/THX,Tonnes
103/03-22-038-03W4/00,DEVELOPMENT,Vertical,BASAL QUARTZ SD,PROVOST MANNVILLE L,PROVOST,,19971029,869,0,19971102,PRECISION DRILLING CORPORATION,4,,20021201,Abandoned Zone Crude Oil,381,313.8,PRIMARY,,833.5,829.7,,,18100.541,MANNVILLE L,YES,BWL,AB4,Medicine Hat,0,572896.75,17330.316,20171128,2755.3,91083.3,19971101,691.1,1.37,40.67,85.29,1.38,3.99,271.22,40.91,4.23,,0,0,,553,5,5955,28,0207383,3,0,,126.5,4467.305,,0,5,GPSL/GPCEM/THX,Tonnes
100/05-22-087-08W5/00,DEVELOPMENT,Deviated,GRANITE WASH,,RED EARTH,,20040916,1543,1493.41,20040927,PRECISION DRILLING CORPORATION,,,,Abandoned,398.06,183.7,PRIMARY,,,,,,,,,280,AB7,Athabasca/Peace River,,,,20051207,,,20040925,577.2,,,,,,,,,,,,,,,,,0314155,4,,,,,,,15,CLASS G NEAT,Tonnes
100/05-22-087-08W5/00,DEVELOPMENT,Deviated,GRANITE WASH,,RED EARTH,,20040916,1543,1493.41,20040927,PRECISION DRILLING CORPORATION,,,,Abandoned,398.06,183.7,PRIMARY,,,,,,,,,280,AB7,Athabasca/Peace River,,,,20051207,,,20040925,577.2,,,,,,,,,,,,,,,,,0314155,4,,,,,,,14.5,CLASS G NEAT,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,13,CLASS G NEAT,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,12.8,G + 4 PC GEL,Tonnes
100/14-25-021-16W4/00,DEEPER-POOLTEST,Vertical,BASAL QUARTZ SD,COUNTESS COMMINGLED MFP9501,COUNTESS,,19930114,1120,0,19930120,ARTISAN CORPORATION,634,,20081101,Commingled,526.3,208.6,PRIMARY,,1045,411,,,195790.9,BELLY RIVER D4D,YES,BWL,AB3,Calgary/Edmonton,0,426.44916,0,,0,67.8,19930119,730.8,517.19,,1.41,1.98,,1.35,89.51,1.25,0.91,28.304148,0,,,2,,,0155211,11,4.5,,32151.6,1135423,0.34,0,9,CLASS G NEAT,Tonnes
100/16-12-077-22W5/00,NEW POOL WILDCAT,Deviated,PRECAMBRIAN SYSTEM,,GIROUXVILLE EAST,,20020723,2462,2461.36,20020807,NABORS DRILLING LIMITED,,,,Abandoned,227.4,354,PRIMARY,,,,,,,,,280,AB7,Drayton Valley/Grande Prairie,,,,20021114,,,20020804,576.9,,,,,,,,,,,,,,,,,0271738,,,,,,,,29.5,CLASS G NEAT,Tonnes
100/04-07-040-04W4/00,DEVELOPMENT,Vertical,GLAUCONITIC SS,,PROVOST,,20050606,806,0,20050608,PANTERRA ENERGY CORP. LTD.,,,,Abandoned Zone,380.1,300.8,PRIMARY,,,,,,,,YES,140,AB4,Medicine Hat,,,,20190730,,,20050607,676.7,,,,,,,,,,,,,,,,,0331429,2,,,,,,,6.5,CLASS G NEAT,Tonnes
100/04-07-040-04W4/00,DEVELOPMENT,Vertical,GLAUCONITIC SS,,PROVOST,,20050606,806,0,20050608,PANTERRA ENERGY CORP. LTD.,,,,Abandoned Zone,380.1,300.8,PRIMARY,,,,,,,,YES,140,AB4,Medicine Hat,,,,20190730,,,20050607,676.7,,,,,,,,,,,,,,,,,0331429,2,,,,,,,11,CLASS G NEAT,Tonnes
100/02-35-024-20W4/02,DEVELOPMENT,Vertical,MEDICINE HAT SD,HUSSAR COMMINGLED MFP9501,HUSSAR,,20061129,836.5,0,20061219,TECHNICOIL CORPORATION,4,,20230501,Flowing Gas,460.63,437.2,PRIMARY,,805.5,801.5,,,67375.516,EDMONTON K,YES,140,AB3,Calgary/Edmonton,0,105.66882,0,,0,16.8,20061218,893.5,364.28,,0.63,32.28,,0.99,62.81,5.57,,0,0,,256,4,9138,37,0364413,3,0,,11065.6,390777.97,,0,3.2,CLASS A NEAT,Tonnes
100/02-35-024-20W4/02,DEVELOPMENT,Vertical,MEDICINE HAT SD,HUSSAR COMMINGLED MFP9501,HUSSAR,,20061129,836.5,0,20061219,TECHNICOIL CORPORATION,4,,20230501,Flowing Gas,460.63,437.2,PRIMARY,,805.5,801.5,,,67375.516,EDMONTON K,YES,140,AB3,Calgary/Edmonton,0,105.66882,0,,0,16.8,20061218,893.5,364.28,,0.63,32.28,,0.99,62.81,5.57,,0,0,,256,4,9138,37,0364413,3,0,,11065.6,390777.97,,0,13.5,GPSL/GPCEM/THX,Tonnes
102/06-19-048-06W5/03,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA GLAUCONITIC JJJ,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,4,,20100701,Abandoned Gas,458.01,395.6,PRIMARY,,1889,1885,,,76433.03,GLAUCONITIC JJJ,YES,BWL,AB5,Calgary/Edmonton,0,369.84088,1044.7375,20180824,166.1,58.8,20001012,849.2,468.99,2.04,3.98,190.78,1.38,11.93,82.9,34.27,,0,0,,,,,,0242247,3,0,,12381.6,437252.06,,0,32,CLASS G NEAT,Tonnes
102/06-19-048-06W5/03,DEEPER-POOLTEST,Vertical,BANFF FM,PEMBINA GLAUCONITIC JJJ,PEMBINA,,20001011,2018,0,20001021,PRECISION DRILLING CORPORATION,4,,20100701,Abandoned Gas,458.01,395.6,PRIMARY,,1889,1885,,,76433.03,GLAUCONITIC JJJ,YES,BWL,AB5,Calgary/Edmonton,0,369.84088,1044.7375,20180824,166.1,58.8,20001012,849.2,468.99,2.04,3.98,190.78,1.38,11.93,82.9,34.27,,0,0,,,,,,0242247,3,0,,12381.6,437252.06,,0,32,LIGHT WEIGHT,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,16,CLASS C NEAT,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,13,LIGHT WEIGHT,Tonnes
103/08-25-038-17W4/03,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,11,CLASS G NEAT,Tonnes
103/08-25-038-17W4/02,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,16,CLASS C NEAT,Tonnes
103/08-25-038-17W4/02,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,13,LIGHT WEIGHT,Tonnes
103/08-25-038-17W4/02,DEVELOPMENT,Deviated,GLAUCONITIC SS,,HALKIRK,,20051007,1556,1206.4,20051021,PRECISION DRILLING CORPORATION,,,,Abandoned Zone,465.5,350.4,PRIMARY,,,,,,,,,140,AB5,Calgary/Edmonton,,,,20190316,,,20051020,811.4,,,,,,,,,,,,,,,,,0336649,12,,,,,,,11,CLASS G NEAT,Tonnes
102/13-13-039-10W4/00,DEVELOPMENT,Deviated,PALEOZOIC ERA,PROVOST LLOYDMINSTER ZZ,PROVOST,,19940525,1036,1009.37,19940529,PRECISION DRILLING CORPORATION,3,,20150301,Abandoned Crude Oil,380.17,392.9,PRIMARY,,1003,1000.5,,,121975.75,LLOYDMINSTER ZZ,,BWL,AB4,Medicine Hat,0,109361.57,116813.11,20171130,18571.8,17387.1,19940528,769.2,9.22,54.26,0.68,3.37,8.34,24.85,55.85,8.92,,0,0,,153,4,6134,35,0167034,1,0,,847.9,29943.307,,0,12,CLASS A NEAT,Tonnes
102/13-13-039-10W4/00,DEVELOPMENT,Deviated,PALEOZOIC ERA,PROVOST LLOYDMINSTER ZZ,PROVOST,,19940525,1036,1009.37,19940529,PRECISION DRILLING CORPORATION,3,,20150301,Abandoned Crude Oil,380.17,392.9,PRIMARY,,1003,1000.5,,,121975.75,LLOYDMINSTER ZZ,,BWL,AB4,Medicine Hat,0,109361.57,116813.11,20171130,18571.8,17387.1,19940528,769.2,9.22,54.26,0.68,3.37,8.34,24.85,55.85,8.92,,0,0,,153,4,6134,35,0167034,1,0,,847.9,29943.307,,0,26,1:1:2 POZ,Tonnes
102/13-13-039-10W4/00,DEVELOPMENT,Deviated,PALEOZOIC ERA,PROVOST LLOYDMINSTER ZZ,PROVOST,,19940525,1036,1009.37,19940529,PRECISION DRILLING CORPORATION,3,,20150301,Abandoned Crude Oil,380.17,392.9,PRIMARY,,1003,1000.5,,,121975.75,LLOYDMINSTER ZZ,,BWL,AB4,Medicine Hat,0,109361.57,116813.11,20171130,18571.8,17387.1,19940528,769.2,9.22,54.26,0.68,3.37,8.34,24.85,55.85,8.92,,0,0,,153,4,6134,35,0167034,1,0,,847.9,29943.307,,0,7,GPSL/GPCEM/THX,Tonnes
100/03-08-009-12W4/00,DEVELOPMENT,Vertical,SECOND WHITE SPECKS,CHERRY MFP8541 2WS,CHERRY,,20000429,624,0,20000502,ARTISAN CORPORATION,4,,20180801,Abandoned Gas,506.92,315,PRIMARY,,544.5,541,,,7263.253,MFP8541 2WS,YES,BWL,AB3,Medicine Hat,0,70.44588,0,20181121,0,11.2,20000502,817.8,21.94,,0.04,3.88,,0.09,3.78,0.67,,0,0,,,,,,0231979,1,0,,1192.9,42126.867,,0,12,CLASS A NEAT,Tonnes
100/03-08-009-12W4/00,DEVELOPMENT,Vertical,SECOND WHITE SPECKS,CHERRY MFP8541 2WS,CHERRY,,20000429,624,0,20000502,ARTISAN CORPORATION,4,,20180801,Abandoned Gas,506.92,315,PRIMARY,,544.5,541,,,7263.253,MFP8541 2WS,YES,BWL,AB3,Medicine Hat,0,70.44588,0,20181121,0,11.2,20000502,817.8,21.94,,0.04,3.88,,0.09,3.78,0.67,,0,0,,,,,,0231979,1,0,,1192.9,42126.867,,0,9,GPSL/GPCEM/THX,Tonnes
105/09-27-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930305,1080,1006.02,19930310,CAYMAN VENTURES LTD.,5,,20050401,Abandoned Crude Oil,399.2,335.2,PRIMARY,,1050.7,1046,,,20707.404,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,558370.4,19529.234,20160929,3104.9,88773.8,19930309,730.9,11.56,23.38,32.29,0.2,0.61,213.83,25.37,0.64,,0,0,,184,3,6464,34,0155321,3,0,,193.5,6833.388,,0,12,CLASS A NEAT,Tonnes
105/09-27-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930305,1080,1006.02,19930310,CAYMAN VENTURES LTD.,5,,20050401,Abandoned Crude Oil,399.2,335.2,PRIMARY,,1050.7,1046,,,20707.404,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,558370.4,19529.234,20160929,3104.9,88773.8,19930309,730.9,11.56,23.38,32.29,0.2,0.61,213.83,25.37,0.64,,0,0,,184,3,6464,34,0155321,3,0,,193.5,6833.388,,0,5.4,GPSL/GPCEM/THX,Tonnes
105/09-27-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930305,1080,1006.02,19930310,CAYMAN VENTURES LTD.,5,,20050401,Abandoned Crude Oil,399.2,335.2,PRIMARY,,1050.7,1046,,,20707.404,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,558370.4,19529.234,20160929,3104.9,88773.8,19930309,730.9,11.56,23.38,32.29,0.2,0.61,213.83,25.37,0.64,,0,0,,184,3,6464,34,0155321,3,0,,193.5,6833.388,,0,11.8,1:1:4 POZ,Tonnes
105/09-27-040-12W4/00,DEVELOPMENT,Deviated,MANNVILLE GRP,PROVOST ELLERSLIE D,PROVOST,,19930305,1080,1006.02,19930310,CAYMAN VENTURES LTD.,5,,20050401,Abandoned Crude Oil,399.2,335.2,PRIMARY,,1050.7,1046,,,20707.404,ELLERSLIE D,,BWL,AB4,Medicine Hat,0,558370.4,19529.234,20160929,3104.9,88773.8,19930309,730.9,11.56,23.38,32.29,0.2,0.61,213.83,25.37,0.64,,0,0,,184,3,6464,34,0155321,3,0,,193.5,6833.388,,0,4.2,GPSL/GPCEM/THX,Tonnes
100/05-29-054-08W5/00,NEW POOL WILDCAT,Vertical,LOWER MANNVILLE FM,,UNDEFINED,,20050810,1555,0,20050815,TRINIDAD DRILLING LTD.,,,,Abandoned,-151.77,955.2,PRIMARY,,,,,,,,YES,140,AB5,Drayton Valley/Grande Prairie,,,,20100208,,,20050814,798.3,,,,,,,,,,,,,,,,,0329409,2,,,,,,,19,CLASS G NEAT,Tonnes
100/05-29-054-08W5/00,NEW POOL WILDCAT,Vertical,LOWER MANNVILLE FM,,UNDEFINED,,20050810,1555,0,20050815,TRINIDAD DRILLING LTD.,,,,Abandoned,-151.77,955.2,PRIMARY,,,,,,,,YES,140,AB5,Drayton Valley/Grande Prairie,,,,20100208,,,20050814,798.3,,,,,,,,,,,,,,,,,0329409,2,,,,,,,30,LIGHT WEIGHT,Tonnes
100/05-29-054-08W5/00,NEW POOL WILDCAT,Vertical,LOWER MANNVILLE FM,,UNDEFINED,,20050810,1555,0,20050815,TRINIDAD DRILLING LTD.,,,,Abandoned,-151.77,955.2,PRIMARY,,,,,,,,YES,140,AB5,Drayton Valley/Grande Prairie,,,,20100208,,,20050814,798.3,,,,,,,,,,,,,,,,,0329409,2,,,,,,,12,CLASS G NEAT,Tonnes
